4651
b1199	1249124	1249756	1249113	2	1	1259	1259
b1200	1249767	1250837	1249756	2	1	1260	1260
b1201	1251065	1252984	1250837	1	1	1261	1261
b1202	1253084	1255951	1252984	2	1	1262	1262
b1203	1256720	1257811	1255951	2	1	1263	1263
b1204	1257928	1258512	1257811	2	1	1264	1264
b1205	1258790	1259068	1258512	1	1	1265	1265
b1206	1259123	1260802	1259068	2	1	1266	1266
b1207	1260927	1261874	1260802	2	1	1267	1267
b1208	1262025	1262876	1261874	2	1	1268	1268
b1209	1262876	1263499	1262876	2	1	1269	1269
b1210	1263713	1264969	1263499	1	1	1270	1270
b1211	1265011	1266093	1264969	1	1	1271	1271
b1212	1266093	1266926	1266093	1	1	1272	1272
b1213	1266923	1267315	1266926	1	1	1273	1273
b1214	1267319	1268128	1267315	1	1	1274	1274
b1215	1268164	1269018	1268128	1	1	1275	1275
b4419	1269167	1269274	1269018	2	1	1276	1276
b4420	1269322	1269388	1269274	1	1	1277	1277
b4421	1269702	1269809	1269388	2	1	1278	1278
b4422	1269857	1269922	1269809	1	1	1279	1279
b4423	1270237	1270344	1269922	2	1	1280	1280
b4424	1270392	1270459	1270344	1	1	1281	1281
b1216	1270748	1271848	1270459	2	1	1282	1282
b1217	1272118	1272348	1271848	1	1	1283	1283
b1218	1272506	1273201	1272348	1	1	1284	1284
b1219	1273245	1273598	1273201	2	1	1285	1285
b1220	1273783	1275177	1273598	1	1	1286	1286
b1221	1275178	1275828	1275177	2	1	1287	1287
b1222	1275821	1277617	1275828	2	1	1288	1288
b1223	1277956	1279347	1277617	1	1	1289	1289
b4813	1279336	1279519	1279347	1	1	1290	1290
b1224	1279863	1283606	1279519	1	1	1291	1291
b1225	1283603	1285141	1283606	1	1	1292	1292
b1226	1285138	1285848	1285141	1	1	1293	1293
b1227	1285848	1286525	1285848	1	1	1294	1294
b1228	1286708	1286983	1286525	1	1	1295	1295
b4425	1287065	1287235	1286983	2	1	1296	1296
b1229	1287086	1287175	1287235	2	1	1297	1297
b1230	1287243	1287327	1287235	2	1	1298	1298
b1231	1287537	1287621	1287327	2	1	1299	1299
b1232	1287781	1288623	1287621	2	1	1300	1300
b1233	1288673	1289131	1288623	2	1	1301	1301
b1234	1289244	1290149	1289131	1	1	1302	1302
b1235	1290241	1291254	1290149	1	1	1303	1303
b1236	1291456	1292364	1291254	1	1	1304	1304
b1237	1292508	1292921	1292364	2	1	1305	1305
b1238	1293526	1294143	1292921	1	1	1306	1306
b4573	1294425	1295321	1294143	2	1	1307	1307
b1241	1295445	1298120	1295321	2	1	1308	1308
b4771	1298513	1298566	1298120	1	1	1309	1309
b1242	1298597	1299244	1298566	1	1	1310	1310
b4711	1299566	1300546	1299244	1	1	1311	1311
b1243	1301181	1302812	1300546	1	1	1312	1312
b1244	1302898	1303818	1302812	1	1	1313	1313
b1245	1303833	1304741	1303818	1	1	1314	1314
b1246	1304753	1305766	1304741	1	1	1315	1315
b1247	1305763	1306767	1305766	1	1	1316	1316
b1248	1306820	1307149	1306767	2	1	1317	1317
b1249	1307184	1308644	1307149	2	1	1318	1318
b4595	1308787	1308960	1308644	1	1	1319	1319
b1250	1309015	1310268	1308960	2	1	1320	1320
b1251	1310568	1310864	1310268	2	1	1321	1321
b1252	1311088	1311807	1310864	1	1	1322	1322
b1253	1311847	1312245	1311807	2	1	1323	1323
b1254	1312350	1312889	1312245	2	1	1324	1324
b1255	1312919	1313662	1312889	2	1	1325	1325
b1256	1314019	1314657	1313662	1	1	1326	1326
b1257	1314717	1315223	1314657	2	1	1327	1327
b1258	1315269	1315769	1315223	2	1	1328	1328
b1259	1315855	1316034	1315769	2	1	1329	1329
b1260	1316415	1317221	1316034	2	1	1330	1330
b1261	1317221	1318414	1317221	2	1	1331	1331
b1262	1318426	1319787	1318414	2	1	1332	1332
b1263	1319788	1321383	1319787	2	1	1333	1333
b1264	1321383	1322945	1321383	2	1	1334	1334
b1265	1323037	1323081	1322945	2	1	1335	1335
b1266	1323219	1324100	1323081	1	1	1336	1336
b1267	1324097	1324717	1324100	1	1	1337	1337
b1268	1324745	1326640	1324717	1	1	1338	1338
b1269	1326851	1327726	1326640	1	1	1339	1339
b1270	1327766	1328356	1327726	2	1	1340	1340
b1271	1328353	1329111	1328356	2	1	1341	1341
b1272	1329331	1330380	1329111	1	1	1342	1342
b1273	1330416	1330667	1330380	2	1	1343	1343
b1274	1331047	1333644	1330667	1	1	1344	1344
b1275	1333854	1334828	1333644	1	1	1345	1345
b4522	1335147	1335287	1334828	1	1	1346	1346
b4523	1335290	1335457	1335287	1	1	1347	1347
b4741	1335571	1335666	1335457	1	1	1348	1348
b1276	1335830	1338505	1335666	1	1	1349	1349
b1277	1338569	1339159	1338505	2	1	1350	1350
b1278	1339329	1340093	1339159	1	1	1351	1351
b1279	1340242	1340550	1340093	1	1	1352	1352
b1280	1340557	1341726	1340550	1	1	1353	1353
b1281	1341920	1342657	1341726	1	1	1354	1354
b1282	1342657	1342983	1342657	1	1	1355	1355
b1283	1343109	1343327	1342983	2	1	1356	1356
b1284	1343596	1344345	1343327	2	1	1357	1357
b4596	1344435	1344608	1344345	2	1	1358	1358
b4772	1344646	1344774	1344608	1	1	1359	1359
b1285	1344756	1346741	1344774	2	1	1360	1360
b4672	1346795	1346899	1346741	1	1	1361	1361
b1286	1346977	1348911	1346899	2	1	1362	1362
b1287	1348979	1350106	1348911	2	1	1363	1363
b1288	1350250	1351038	1350106	2	1	1364	1364
b1289	1351406	1351759	1351038	2	1	1365	1365
b1290	1351827	1352633	1351759	2	1	1366	1366
b1291	1352635	1353627	1352633	2	1	1367	1367
b1292	1353627	1354517	1353627	2	1	1368	1368
b1293	1354504	1355469	1354517	2	1	1369	1369
b1294	1355466	1357109	1355469	2	1	1370	1370
b1295	1357422	1357667	1357109	2	1	1371	1371
b1296	1357801	1359186	1357667	2	1	1372	1372
b4742	1359176	1359340	1359186	2	1	1373	1373
b1297	1359489	1360907	1359340	2	1	1374	1374
b1298	1361119	1361883	1360907	1	1	1375	1375
b1299	1361910	1362467	1361883	1	1	1376	1376
b1300	1362742	1364229	1362467	1	1	1377	1377
b1301	1364231	1365511	1364229	1	1	1378	1378
b1302	1365549	1366814	1365511	1	1	1379	1379
b1303	1366934	1367911	1366814	2	1	1380	1380
b1304	1368078	1368746	1367911	1	1	1381	1381
b1305	1368800	1369024	1368746	1	1	1382	1382
b1306	1369024	1369383	1369024	1	1	1383	1383
b1307	1369392	1369613	1369383	1	1	1384	1384
b1308	1369688	1370002	1369613	1	1	1385	1385
b1309	1370215	1371894	1370002	1	1	1386	1386
b1310	1371908	1373200	1371894	1	1	1387	1387
b1311	1373221	1374102	1373200	1	1	1388	1388
b1312	1374089	1374931	1374102	1	1	1389	1389
b1313	1374962	1376014	1374931	1	1	1390	1390
b1314	1376033	1376821	1376014	1	1	1391	1391
b1315	1376831	1377886	1376821	1	1	1392	1392
b1316	1377883	1380150	1377886	1	1	1393	1393
b1317	1380147	1380806	1380150	1	1	1394	1394
b1318	1380820	1381788	1380806	1	1	1395	1395
b4524	1381788	1381901	1381788	1	1	1396	1396
b1319	1381946	1382851	1381901	1	1	1397	1397
b1320	1382962	1383960	1382851	2	1	1398	1398
b1321	1384116	1385513	1383960	1	1	1399	1399
b1322	1385510	1386571	1385513	1	1	1400	1400
b1323	1386719	1388260	1386571	1	1	1401	1401
b1324	1388304	1388810	1388260	2	1	1402	1402
b1325	1388929	1389894	1388810	1	1	1403	1403
b1326	1389869	1390597	1389894	2	1	1404	1404
b4525	1390679	1390861	1390597	2	1	1405	1405
b4673	1390867	1390932	1390861	2	1	1406	1406
b1327	1390932	1391852	1390932	2	1	1407	1407
b1328	1391990	1392889	1391852	1	1	1408	1408
b1329	1393226	1394839	1392889	1	1	1409	1409
b1330	1394890	1395921	1394839	2	1	1410	1410
b1331	1396111	1397091	1395921	1	1	1411	1411
b1332	1397364	1397621	1397091	1	1	1412	1412
b1333	1397671	1398621	1397621	2	1	1413	1413
b1334	1398773	1399525	1398621	2	1	1414	1414
b1335	1399720	1400235	1399525	2	1	1415	1415
b1336	1400246	1401772	1400235	2	1	1416	1416
b1337	1401809	1403254	1401772	2	1	1417	1417
b1338	1403254	1404564	1403254	2	1	1418	1418
b1339	1404740	1405648	1404564	1	1	1419	1419
b4426	1405657	1405750	1405648	2	1	1420	1420
b1340	1405978	1406541	1405750	1	1	1421	1421
b1341	1406562	1407794	1406541	2	1	1422	1422
b4773	1407988	1408035	1407794	1	1	1423	1423
b1342	1408049	1409032	1408035	1	1	1424	1424
b4699	1409128	1409249	1409032	1	1	1425	1425
b4743	1409307	1409480	1409249	1	1	1426	1426
b1343	1409510	1410883	1409480	1	1	1427	1427
b1344	1411012	1411947	1410883	2	1	1428	1428
b1345	1411999	1413234	1411947	2	1	1429	1429
b1346	1413236	1413451	1413234	2	1	1430	1430
b1347	1413530	1413739	1413451	2	1	1431	1431
b4714	1413555	1413733	1413739	1	1	1432	1432
b1348	1413732	1413926	1413739	2	1	1433	1433
b1349	1413983	1414792	1413926	2	1	1434	1434
b1350	1414785	1417385	1414792	2	1	1435	1435
b1351	1417487	1417762	1417385	2	1	1436	1436
b4526	1417837	1418007	1417762	2	1	1437	1437
b1352	1418007	1418228	1418007	2	1	1438	1438
b4833	1418404	1418501	1418228	2	1	1439	1439
b1353	1418670	1419158	1418501	1	1	1440	1440
b4527	1419155	1419310	1419158	2	1	1441	1441
b1355	1419321	1419455	1419310	2	1	1442	1442
b1356	1419764	1420240	1419455	2	1	1443	1443
b1357	1420364	1420660	1420240	1	1	1444	1444
b1358	1420683	1421105	1420660	1	1	1445	1445
b1359	1421118	1421975	1421105	1	1	1446	1446
b1360	1421982	1422728	1421975	1	1	1447	1447
b1361	1422751	1423311	1422728	1	1	1448	1448
b1362	1423344	1423643	1423311	1	1	1449	1449
b4528	1423399	1423584	1423643	1	1	1450	1450
b1363	1423781	1425238	1423643	1	1	1451	1451
b1365	1425376	1425639	1425238	1	1	1452	1452
b1366	1425620	1425979	1425639	1	1	1453	1453
b1368	1426453	1427481	1425979	1	1	1454	1454
b4570	1427388	1428983	1427481	1	1	1455	1455
b1370	1427745	1428725	1428983	2	1	1456	1456
b1372	1429048	1432410	1428983	1	1	1457	1457
b1373	1432410	1432985	1432410	1	1	1458	1458
b1374	1433083	1433673	1432985	2	1	1459	1459
b1375	1433990	1434223	1433673	2	1	1460	1460
b4744	1434292	1434405	1434223	2	1	1461	1461
b4638	1434957	1435007	1434405	2	1	1462	1462
b1376	1435184	1435618	1435007	2	1	1463	1463
b1377	1435759	1436892	1435618	2	1	1464	1464
b4427	1437120	1437230	1436892	1	1	1465	1465
b1378	1437259	1440783	1437230	2	1	1466	1466
b4529	1441057	1441323	1440783	1	1	1467	1467
b1379	1441320	1441742	1441323	2	1	1468	1468
b1380	1441853	1442842	1441742	2	1	1469	1469
b1381	1443050	1445689	1442842	1	1	1470	1470
b1382	1445686	1445871	1445689	1	1	1471	1471
b1383	1445879	1446205	1445871	1	1	1472	1472
b1384	1446377	1447282	1446205	2	1	1473	1473
b1385	1447518	1449017	1447282	1	1	1474	1474
b1386	1449075	1451348	1449017	2	1	1475	1475
b1387	1451596	1453641	1451348	2	1	1476	1476
b1388	1453926	1454855	1453641	1	1	1477	1477
b1389	1454867	1455154	1454855	1	1	1478	1478
b1390	1455163	1455909	1455154	1	1	1479	1479
b1391	1455924	1456421	1455909	1	1	1480	1480
b1392	1456429	1457499	1456421	1	1	1481	1481
b1393	1457496	1458263	1457499	1	1	1482	1482
b1394	1458263	1459051	1458263	1	1	1483	1483
b1395	1459053	1460480	1459051	1	1	1484	1484
b1396	1460470	1460892	1460480	1	1	1485	1485
b1397	1460892	1462097	1460892	1	1	1486	1486
b1398	1462124	1463437	1462097	1	1	1487	1487
b1399	1463538	1464488	1463437	1	1	1488	1488
b1400	1464470	1465060	1464488	1	1	1489	1489
b4674	1465164	1465229	1465060	2	1	1490	1490
b4492	1465391	1474012	1465229	1	1	1491	1491
b1402	1467920	1468825	1474012	2	1	1492	1492
b1403	1468783	1469148	1474012	2	1	1493	1493
b1404	1469357	1470508	1474012	1	1	1494	1494
b1406	1474220	1475080	1474012	1	1	1495	1495
b1407	1475143	1477449	1475080	1	1	1496	1496
b1408	1477620	1478225	1477449	1	1	1497	1497
b1409	1478225	1479121	1478225	1	1	1498	1498
b1410	1479137	1480894	1479121	1	1	1499	1499
b1411	1480908	1482200	1480894	1	1	1500	1500
b1412	1482254	1482859	1482200	2	1	1501	1501
b1413	1483060	1486962	1482859	1	1	1502	1502
b1414	1487234	1488034	1486962	1	1	1503	1503
b1415	1488231	1489670	1488034	1	1	1504	1504
b4493	1489712	1490712	1489670	2	1	1505	1505
b1418	1490901	1491431	1490712	1	1	1506	1506
b4597	1491441	1491505	1491431	2	1	1507	1507
b1419	1491676	1491849	1491505	1	1	1508	1508
b4774	1491875	1491943	1491849	1	1	1509	1509
b4428	1491921	1492070	1491943	2	1	1510	1510
b1420	1491961	1492128	1492070	2	1	1511	1511
b4429	1492118	1492174	1492128	1	1	1512	1512
b1421	1492469	1494109	1492174	1	1	1513	1513
b1422	1494147	1495070	1494109	2	1	1514	1514
b1423	1495287	1496630	1495070	1	1	1515	1515
b1424	1496855	1498510	1496630	1	1	1516	1516
b1426	1498650	1498874	1498510	1	1	1517	1517
b1427	1498937	1499476	1498874	1	1	1518	1518
b1428	1499468	1500448	1499476	2	1	1519	1519
b1429	1500572	1501564	1500448	1	1	1520	1520
b1430	1501561	1502154	1501564	1	1	1521	1521
b1431	1502456	1503124	1502154	1	1	1522	1522
b4578	1503217	1503648	1503124	2	1	1523	1523
b1432	1503656	1504864	1503648	1	1	1524	1524
b1433	1504904	1506079	1504864	2	1	1525	1525
b1434	1506171	1506707	1506079	1	1	1526	1526
b1435	1506780	1508741	1506707	1	1	1527	1527
b1436	1508833	1509063	1508741	2	1	1528	1528
b4532	1509285	1509461	1509063	1	1	1529	1529
b1438	1509507	1509923	1509461	1	1	1530	1530
b1439	1510002	1511408	1509923	1	1	1531	1531
b1440	1511653	1512798	1511408	1	1	1532	1532
b1441	1512816	1513829	1512798	1	1	1533	1533
b1442	1513830	1514771	1513829	1	1	1534	1534
b1443	1514761	1515555	1514771	1	1	1535	1535
b1444	1515577	1517001	1515555	1	1	1536	1536
b4598	1517098	1517193	1517001	2	1	1537	1537
b1445	1517388	1517561	1517193	1	1	1538	1538
b1446	1517647	1517880	1517561	1	1	1539	1539
b1447	1517881	1518330	1517880	2	1	1540	1540
b1448	1518327	1518845	1518330	2	1	1541	1541
b1449	1519026	1520063	1518845	1	1	1542	1542
b1450	1520261	1520926	1520063	1	1	1543	1543
b1451	1520962	1523064	1520926	2	1	1544	1544
b1452	1523306	1524367	1523064	1	1	1545	1545
b1453	1524480	1525979	1524367	2	1	1546	1546
b1454	1526246	1526863	1525979	1	1	1547	1547
b1455	1526939	1527151	1526863	1	1	1548	1548
b1456	1527889	1529937	1527151	1	1	1549	1549
b1457	1529921	1530403	1529937	1	1	1550	1550
b4745	1530318	1530503	1530403	2	1	1551	1551
b1459	1530585	1531638	1530503	1	1	1552	1552
b1460	1531815	1532951	1531638	1	1	1553	1553
b1461	1533051	1533284	1532951	1	1	1554	1554
b1462	1533281	1533850	1533284	2	1	1555	1555
b1463	1534023	1534868	1533850	1	1	1556	1556
b1464	1534964	1535857	1534868	2	1	1557	1557
b1465	1535936	1536616	1535857	2	1	1558	1558
b1466	1536613	1537308	1536616	2	1	1559	1559
b1467	1537308	1538852	1537308	2	1	1560	1560
b1468	1538849	1542589	1538852	2	1	1561	1561
b1469	1542671	1544059	1542589	2	1	1562	1562
b1470	1544383	1544718	1544059	2	1	1563	1563
b1471	1544757	1545713	1544718	2	1	1564	1564
b1472	1545737	1546027	1545713	2	1	1565	1565
b1473	1546287	1547168	1546027	2	1	1566	1566
b1474	1547400	1550447	1547168	1	1	1567	1567
b1475	1550460	1551344	1550447	1	1	1568	1568
b1476	1551337	1551990	1551344	1	1	1569	1569
b1477	1552397	1552681	1551990	2	1	1570	1570
b1478	1552827	1553837	1552681	2	1	1571	1571
b1479	1553971	1555668	1553837	2	1	1572	1572
b1480	1555825	1555962	1555668	2	1	1573	1573
b1481	1556064	1556279	1555962	2	1	1574	1574
b1482	1556624	1557055	1556279	1	1	1575	1575
b1483	1557111	1558037	1557055	2	1	1576	1576
b1484	1558030	1559016	1558037	2	1	1577	1577
b1485	1559013	1559909	1559016	2	1	1578	1578
b1486	1559906	1560928	1559909	2	1	1579	1579
b1487	1560930	1562480	1560928	2	1	1580	1580
b1488	1562494	1563075	1562480	2	1	1581	1581
b1489	1563333	1565732	1563075	2	1	1582	1582
b1490	1565757	1567139	1565732	2	1	1583	1583
b4746	1567177	1567218	1567139	2	1	1584	1584
b1491	1567503	1568822	1567218	2	1	1585	1585
b1492	1568953	1570488	1568822	2	1	1586	1586
b1493	1570644	1572044	1570488	2	1	1587	1587
b1494	1572406	1575201	1572044	2	1	1588	1588
b1495	1575246	1577618	1575201	2	1	1589	1589
b1496	1577656	1579341	1577618	2	1	1590	1590
b4747	1579544	1579666	1579341	1	1	1591	1591
b1497	1579632	1580789	1579666	2	1	1592	1592
b1498	1580841	1582523	1580789	2	1	1593	1593
b1499	1582925	1583686	1582523	2	1	1594	1594
b1500	1583761	1583958	1583686	2	1	1595	1595
b1501	1584206	1586485	1583958	2	1	1596	1596
b1502	1586819	1587733	1586485	2	1	1597	1597
b1503	1587792	1588295	1587733	2	1	1598	1598
b1504	1588308	1588838	1588295	2	1	1599	1599
b1505	1588852	1590000	1588838	2	1	1600	1600
b1506	1590333	1590535	1590000	2	1	1601	1601
b1507	1590853	1592175	1590535	2	1	1602	1602
b1508	1592175	1592441	1592175	2	1	1603	1603
b4696	1592664	1598085	1592441	2	1	1604	1604
b1511	1598616	1600208	1598085	2	1	1605	1605
b1512	1600287	1601240	1600208	2	1	1606	1606
b1513	1601489	1603024	1601240	1	1	1607	1607
b1514	1603018	1604046	1603024	1	1	1608	1608
b1515	1604046	1605038	1604046	1	1	1609	1609
b1516	1605050	1606072	1605038	1	1	1610	1610
b1517	1606099	1606974	1606072	1	1	1611	1611
b1518	1606998	1607288	1606974	1	1	1612	1612
b1519	1607345	1608103	1607288	1	1	1613	1613
b1520	1608107	1609021	1608103	2	1	1614	1614
b1521	1609228	1610679	1609021	2	1	1615	1615
b1522	1610906	1611853	1610679	2	1	1616	1616
b1523	1611965	1612324	1611853	2	1	1617	1617
b1524	1612324	1613250	1612324	2	1	1618	1618
b1525	1613314	1614702	1613250	2	1	1619	1619
b1526	1614803	1615684	1614702	1	1	1620	1620
b1527	1615762	1616877	1615684	1	1	1621	1621
b1528	1617027	1618217	1616877	1	1	1622	1622
b1529	1618242	1618907	1618217	2	1	1623	1623
b1530	1619119	1619553	1618907	1	1	1624	1624
b1531	1619573	1619956	1619553	1	1	1625	1625
b1532	1619988	1620206	1619956	1	1	1626	1626
b1533	1620237	1621136	1620206	2	1	1627	1627
b1534	1621331	1622518	1621136	1	1	1628	1628
b4599	1622645	1622740	1622518	1	1	1629	1629
b4775	1622740	1622844	1622740	1	1	1630	1630
b4698	1622816	1622913	1622844	2	1	1631	1631
b1535	1622959	1623849	1622913	2	1	1632	1632
b1536	1624104	1624496	1623849	2	1	1633	1633
b1537	1624772	1625290	1624496	1	1	1634	1634
b1538	1625334	1627379	1625290	2	1	1635	1635
b1539	1627516	1628262	1627379	1	1	1636	1636
b1540	1628351	1629037	1628262	1	1	1637	1637
b1541	1629214	1629417	1629037	1	1	1638	1638
b1542	1629452	1630912	1629417	2	1	1639	1639
b1543	1631001	1632284	1630912	2	1	1640	1640
b4748	1632889	1633002	1632284	1	1	1641	1641
b1544	1633071	1633304	1633002	1	1	1642	1642
b1545	1633621	1634211	1633304	1	1	1643	1643
b1546	1634309	1634884	1634211	2	1	1644	1644
b1547	1634884	1635846	1634884	2	1	1645	1645
b1548	1635797	1636366	1635846	2	1	1646	1646
b4533	1636755	1636988	1636366	1	1	1647	1647
b1549	1637046	1637456	1636988	1	1	1648	1648
b1550	1637608	1637781	1637456	2	1	1649	1649
b1551	1637953	1638108	1637781	2	1	1650	1650
b4749	1638187	1638252	1638108	2	1	1651	1651
b4724	1638255	1638443	1638252	2	1	1652	1652
b1552	1638454	1638666	1638443	2	1	1653	1653
b1553	1639029	1639526	1638666	2	1	1654	1654
b4689	1639079	1639333	1639526	2	1	1655	1655
b1554	1639523	1640056	1639526	2	1	1656	1656
b1555	1640053	1640364	1640056	2	1	1657	1657
b1556	1640369	1640584	1640364	2	1	1658	1658
b4776	1640804	1640974	1640584	1	1	1659	1659
b1557	1641338	1641553	1640974	2	1	1660	1660
b1558	1641854	1642066	1641553	1	1	1661	1661
b4750	1642121	1642210	1642066	1	1	1662	1662
b1559	1642488	1643240	1642210	2	1	1663	1663
b1560	1643254	1644303	1643240	2	1	1664	1664
b1561	1644650	1644901	1644303	2	1	1665	1665
b1562	1645118	1645273	1644901	2	1	1666	1666
b1563	1645345	1645632	1645273	2	1	1667	1667
b1564	1645632	1645871	1645632	2	1	1668	1668
b1565	1645896	1646201	1645871	1	1	1669	1669
b1566	1646404	1646736	1646201	1	1	1670	1670
b1567	1647173	1647322	1646736	2	1	1671	1671
b1568	1647345	1647635	1647322	2	1	1672	1672
b1569	1647619	1647849	1647635	2	1	1673	1673
b1570	1647933	1648340	1647849	1	1	1674	1674
b1571	1648507	1648662	1648340	1	1	1675	1675
b1572	1648664	1648792	1648662	1	1	1676	1676
b1573	1648822	1649040	1648792	1	1	1677	1677
b1574	1649381	1649433	1649040	1	1	1678	1678
b1575	1649608	1649796	1649433	1	1	1679	1679
b1576	1649793	1649984	1649796	1	1	1680	1680
b1577	1650077	1650997	1649984	1	1	1681	1681
b1578	1650880	1651536	1650997	1	1	1682	1682
b1579	1651511	1652707	1651536	1	1	1683	1683
b4534	1652727	1652837	1652707	2	1	1684	1684
b1580	1652895	1653914	1652837	2	1	1685	1685
b1581	1653926	1655140	1653914	2	1	1686	1686
b1582	1655346	1655672	1655140	2	1	1687	1687
b1583	1655807	1656148	1655672	1	1	1688	1688
b1584	1656183	1656743	1656148	1	1	1689	1689
b1585	1656746	1657456	1656743	2	1	1690	1690
b1586	1657564	1657869	1657456	1	1	1691	1691
b1587	1658068	1660494	1657869	1	1	1692	1692
b1588	1660555	1662978	1660494	1	1	1693	1693
b1589	1662989	1663606	1662978	1	1	1694	1694
b1590	1663608	1664462	1663606	1	1	1695	1695
b1591	1664505	1665119	1664462	1	1	1696	1696
b1592	1665314	1666570	1665119	1	1	1697	1697
b1593	1666523	1667218	1666570	2	1	1698	1698
b1594	1667343	1668563	1667218	2	1	1699	1699
b1595	1668698	1669591	1668563	2	1	1700	1700
b1596	1669698	1670951	1669591	1	1	1701	1701
b1597	1671375	1671683	1670951	1	1	1702	1702
b4601	1671776	1671859	1671683	1	1	1703	1703
b1598	1671959	1672780	1671859	1	1	1704	1704
b1599	1672819	1673148	1672780	2	1	1705	1705
b1600	1673135	1673500	1673148	2	1	1706	1706
b4777	1673607	1673708	1673500	2	1	1707	1707
b1601	1673912	1674946	1673708	1	1	1708	1708
b1602	1674971	1676359	1674946	2	1	1709	1709
b1603	1676370	1677902	1676359	2	1	1710	1710
b1604	1678426	1679370	1677902	1	1	1711	1711
b1605	1679556	1680938	1679370	1	1	1712	1712
b1606	1680975	1681697	1680938	1	1	1713	1713
b1607	1681694	1682029	1681697	2	1	1714	1714
b1608	1682158	1682877	1682029	1	1	1715	1715
b1609	1682881	1684182	1682877	1	1	1716	1716
b1610	1684258	1685187	1684182	1	1	1717	1717
b1611	1685184	1686587	1685187	2	1	1718	1718
b1612	1686730	1688376	1686587	2	1	1719	1719
b1613	1688575	1689750	1688376	1	1	1720	1720
b1614	1689851	1691359	1689750	1	1	1721	1721
b1615	1691585	1692850	1691359	2	1	1722	1722
b1616	1692889	1694262	1692850	2	1	1723	1723
b1617	1694259	1696070	1694262	2	1	1724	1724
b1618	1696461	1697051	1696070	2	1	1725	1725
b1619	1697272	1698039	1697051	2	1	1726	1726
b1620	1698151	1699179	1698039	2	1	1727	1727
b1621	1699354	1700946	1699179	1	1	1728	1728
b1622	1700956	1702128	1700946	1	1	1729	1729
b1623	1702232	1703233	1702128	1	1	1730	1730
b1624	1703267	1704307	1703233	2	1	1731	1731
b4409	1704550	1704675	1704307	1	1	1732	1732
b1625	1704948	1705163	1704675	1	1	1733	1733
b1626	1705249	1705689	1705163	1	1	1734	1734
b1627	1705766	1706347	1705689	1	1	1735	1735
b1628	1706347	1706925	1706347	1	1	1736	1736
b1629	1706918	1709140	1706925	1	1	1737	1737
b1630	1709141	1710199	1709140	1	1	1738	1738
b1631	1710203	1710823	1710199	1	1	1739	1739
b1632	1710827	1711522	1710823	1	1	1740	1740
b1633	1711522	1712157	1711522	1	1	1741	1741
b1634	1712768	1714270	1712157	1	1	1742	1742
b1635	1714376	1714981	1714270	1	1	1743	1743
b1636	1715025	1715888	1714981	2	1	1744	1744
b1637	1715947	1717221	1715888	2	1	1745	1745
b1638	1717350	1718006	1717221	2	1	1746	1746
b1639	1718065	1718394	1718006	2	1	1747	1747
b1640	1718492	1719601	1718394	2	1	1748	1748
b1641	1719875	1720342	1719601	1	1	1749	1749
b1642	1720389	1720823	1720342	2	1	1750	1750
b1643	1721024	1721260	1720823	1	1	1751	1751
b1644	1721263	1722120	1721260	1	1	1752	1752
b1645	1722120	1724132	1722120	1	1	1753	1753
b1646	1724133	1724654	1724132	2	1	1754	1754
b1647	1724735	1725631	1724654	2	1	1755	1755
b1648	1725680	1725919	1725631	2	1	1756	1756
b1649	1726022	1726621	1725919	1	1	1757	1757
b1650	1726658	1727755	1726621	1	1	1758	1758
b1651	1727836	1728243	1727755	1	1	1759	1759
b1652	1728346	1728993	1728243	1	1	1760	1760
b1653	1729086	1733702	1728993	1	1	1761	1761
b1654	1733753	1734100	1733702	2	1	1762	1762
b1655	1734434	1735249	1734100	1	1	1763	1763
b1656	1735377	1735958	1735249	1	1	1764	1764
b1657	1736120	1737289	1735958	2	1	1765	1765
b4602	1737455	1737544	1737289	2	1	1766	1766
b1658	1737843	1738868	1737544	1	1	1767	1767
b1659	1738865	1739797	1738868	2	1	1768	1768
b1660	1739910	1741121	1739797	1	1	1769	1769
b1661	1741412	1742560	1741121	1	1	1770	1770
b1662	1742600	1743241	1742560	2	1	1771	1771
b1663	1743456	1744829	1743241	1	1	1772	1772
b1664	1744870	1746126	1744829	2	1	1773	1773
b1665	1746434	1746510	1746126	1	1	1774	1774
b1666	1746515	1746591	1746510	1	1	1775	1775
b1667	1746699	1747004	1746591	1	1	1776	1776
b1668	1747130	1748734	1747004	1	1	1777	1777
b1669	1748746	1749558	1748734	2	1	1778	1778
b1670	1749562	1750347	1749558	2	1	1779	1779
b1671	1750344	1751012	1750347	2	1	1780	1780
b1672	1751076	1751723	1751012	2	1	1781	1781
b1673	1751727	1753829	1751723	2	1	1782	1782
b1674	1753850	1754476	1753829	2	1	1783	1783
b1675	1754931	1755140	1754476	2	1	1784	1784
b4817	1755495	1755689	1755140	1	1	1785	1785
b1676	1755697	1757109	1755689	1	1	1786	1786
b1677	1757420	1757656	1757109	1	1	1787	1787
b1678	1757720	1758724	1757656	2	1	1788	1788
b1679	1758873	1759289	1758724	2	1	1789	1789
b1680	1759302	1760522	1759289	2	1	1790	1790
b1681	1760519	1761790	1760522	2	1	1791	1791
b1682	1761765	1762511	1761790	2	1	1792	1792
b1683	1762521	1764008	1762511	2	1	1793	1793
b1684	1764017	1764385	1764008	2	1	1794	1794
b4430	1764712	1764779	1764385	2	1	1795	1795
b1685	1764933	1765121	1764779	2	1	1796	1796
